frequency,timestamp
52.26,2024-10-03 20:50:49.232
50.74,2024-10-03 20:50:49.242
52.69,2024-10-03 20:50:49.250
52.53,2024-10-03 20:50:52.566
49.49,2024-10-03 20:50:52.574
50.1,2024-10-03 20:50:52.581
50.1,2024-10-03 20:50:52.588
52.57,2024-10-03 20:50:52.597
50.45,2024-10-03 20:50:52.604
52.25,2024-10-03 20:50:52.613
49.77,2024-10-03 20:50:52.621
49.68,2024-10-03 20:50:52.629
51.96,2024-10-03 20:50:52.637
49.27,2024-10-03 20:50:52.645
52.17,2024-10-03 20:50:52.654
52.26,2024-10-03 20:50:52.662
52.34,2024-10-03 20:50:52.669
50.73,2024-10-03 20:50:52.676
50.66,2024-10-03 20:50:52.683
51.1,2024-10-03 20:50:52.690
51.58,2024-10-03 20:50:52.697
52.45,2024-10-03 20:50:52.704
51.55,2024-10-03 20:50:52.711
51.97,2024-10-03 20:50:52.719
49.6,2024-10-03 20:50:52.725
49.35,2024-10-03 20:50:52.733
52.3,2024-10-03 20:50:52.740
49.07,2024-10-03 20:50:52.746
49.76,2024-10-03 20:50:56.069
50.46,2024-10-03 20:50:56.079
50.28,2024-10-03 20:50:56.087
51.49,2024-10-03 20:50:56.093
51.17,2024-10-03 20:50:56.100
49.56,2024-10-03 20:50:56.107
49.64,2024-10-03 20:50:56.113
50.85,2024-10-03 20:50:56.120
50.05,2024-10-03 20:50:56.127
52.44,2024-10-03 20:50:56.134
51.44,2024-10-03 20:50:56.140
49.44,2024-10-03 20:50:56.147
50.46,2024-10-03 20:50:56.154
52.87,2024-10-03 20:50:56.161
49.93,2024-10-03 20:50:59.418
52.2,2024-10-03 20:50:59.425
51.55,2024-10-03 20:50:59.434
52.47,2024-10-03 20:50:59.442
51.61,2024-10-03 20:50:59.449
49.85,2024-10-03 20:50:59.457
50.25,2024-10-03 20:50:59.465
52.29,2024-10-03 20:50:59.472
49.11,2024-10-03 20:50:59.480
49.26,2024-10-03 20:51:02.880
51.0,2024-10-03 20:51:02.885
51.93,2024-10-03 20:51:02.887
49.88,2024-10-03 20:51:02.889
52.16,2024-10-03 20:51:02.890
52.06,2024-10-03 20:51:02.892
49.76,2024-10-03 20:51:02.894
52.14,2024-10-03 20:51:02.895
49.23,2024-10-03 20:51:02.897
52.03,2024-10-03 20:51:02.898
51.4,2024-10-03 20:51:02.900
51.71,2024-10-03 20:51:02.902
52.55,2024-10-03 20:51:02.903
52.59,2024-10-03 20:51:02.905
51.08,2024-10-03 20:51:02.907
49.49,2024-10-03 20:51:02.909
50.4,2024-10-03 20:51:02.911
52.92,2024-10-03 20:51:02.913
49.54,2024-10-03 20:51:02.915
50.1,2024-10-03 20:51:02.917
49.25,2024-10-03 20:51:02.918
49.33,2024-10-03 20:51:02.920
50.15,2024-10-03 20:51:02.921
52.45,2024-10-03 20:51:02.922
49.79,2024-10-03 20:51:02.925
51.42,2024-10-03 20:51:02.927
51.78,2024-10-03 20:51:02.928
50.76,2024-10-03 20:51:02.930
49.58,2024-10-03 20:51:02.932
50.56,2024-10-03 20:51:02.934
51.27,2024-10-03 20:51:02.936
49.15,2024-10-03 20:51:02.938
49.52,2024-10-03 20:51:02.939
51.74,2024-10-03 20:51:02.941
52.52,2024-10-03 20:51:02.942
50.3,2024-10-03 20:51:02.944
52.95,2024-10-03 20:51:02.946
49.69,2024-10-03 20:51:02.948
49.33,2024-10-03 20:51:02.949
49.79,2024-10-03 20:51:02.950
49.1,2024-10-03 20:51:02.952
52.18,2024-10-03 20:51:02.953
50.48,2024-10-03 20:51:02.955
49.53,2024-10-03 20:51:02.957
51.8,2024-10-03 20:51:02.958
52.88,2024-10-03 20:51:02.960
52.41,2024-10-03 20:51:02.962
52.63,2024-10-03 20:51:02.963
49.61,2024-10-03 20:51:02.965
51.96,2024-10-03 20:51:02.967
52.44,2024-10-03 20:51:02.968
52.11,2024-10-03 20:51:02.970
51.99,2024-10-03 20:51:02.971
52.4,2024-10-03 20:51:02.973
50.79,2024-10-03 20:51:02.975
49.52,2024-10-03 20:51:02.976
50.31,2024-10-03 20:51:02.978
51.06,2024-10-03 20:51:02.980
49.24,2024-10-03 20:51:02.981
52.57,2024-10-03 20:51:02.983
49.52,2024-10-03 20:51:02.985
51.81,2024-10-03 20:51:02.987
51.97,2024-10-03 20:51:02.989
52.59,2024-10-03 20:51:02.990
52.72,2024-10-03 20:51:02.992
52.72,2024-10-03 20:51:02.993
49.05,2024-10-03 20:51:02.995
50.25,2024-10-03 20:51:02.996
51.58,2024-10-03 20:51:02.998
52.9,2024-10-03 20:51:03.000
51.14,2024-10-03 20:51:03.001
50.58,2024-10-03 20:51:03.003
52.5,2024-10-03 20:51:03.004
52.25,2024-10-03 20:51:03.007
51.24,2024-10-03 20:51:03.008
52.04,2024-10-03 20:51:03.010
50.68,2024-10-03 20:51:03.011
51.4,2024-10-03 20:51:03.013
51.82,2024-10-03 20:51:03.014
51.91,2024-10-03 20:51:03.016
50.56,2024-10-03 20:51:03.018
51.97,2024-10-03 20:51:03.019
49.2,2024-10-03 20:51:03.021
52.18,2024-10-03 20:51:03.023
50.46,2024-10-03 20:51:03.024
51.57,2024-10-03 20:51:03.026
52.35,2024-10-03 20:51:03.027
52.8,2024-10-03 20:51:03.029
49.22,2024-10-03 20:51:03.030
50.68,2024-10-03 20:51:03.032
52.37,2024-10-03 20:51:03.034
49.33,2024-10-03 20:51:03.035
51.8,2024-10-03 20:51:03.037
52.21,2024-10-03 20:51:03.039
51.35,2024-10-03 20:51:03.040
50.0,2024-10-03 20:51:03.042
52.32,2024-10-03 20:51:03.043
51.69,2024-10-03 20:51:03.045
50.02,2024-10-03 20:51:03.047
51.44,2024-10-03 20:51:03.048
52.71,2024-10-03 20:51:03.050
50.95,2024-10-03 20:51:03.052
51.62,2024-10-03 20:51:03.053
50.98,2024-10-03 20:51:03.055
50.78,2024-10-03 20:51:03.056
51.31,2024-10-03 20:51:03.058
52.35,2024-10-03 20:51:03.060
52.44,2024-10-03 20:51:03.062
49.27,2024-10-03 20:51:03.063
51.53,2024-10-03 20:51:03.065
51.36,2024-10-03 20:51:03.067
50.39,2024-10-03 20:51:03.068
51.88,2024-10-03 20:51:03.070
49.82,2024-10-03 20:51:03.072
50.52,2024-10-03 20:51:03.073
50.8,2024-10-03 20:51:03.075
52.25,2024-10-03 20:51:03.077
50.1,2024-10-03 20:51:03.078
49.06,2024-10-03 20:51:03.080
51.52,2024-10-03 20:51:03.082
52.15,2024-10-03 20:51:03.083
50.22,2024-10-03 20:51:03.085
50.4,2024-10-03 20:51:03.086
51.55,2024-10-03 20:51:03.088
51.57,2024-10-03 20:51:03.090
52.09,2024-10-03 20:51:03.092
52.8,2024-10-03 20:51:03.094
50.15,2024-10-03 20:51:03.095
52.52,2024-10-03 20:51:03.097
50.24,2024-10-03 20:51:03.098
51.84,2024-10-03 20:51:03.100
52.02,2024-10-03 20:51:03.102
51.52,2024-10-03 20:51:03.103
51.25,2024-10-03 20:51:03.105
50.57,2024-10-03 20:51:03.107
50.71,2024-10-03 20:51:03.109
50.41,2024-10-03 20:51:03.111
49.05,2024-10-03 20:51:03.114
50.57,2024-10-03 20:51:03.116
51.54,2024-10-03 20:51:03.117
51.88,2024-10-03 20:51:03.119
49.23,2024-10-03 20:51:03.122
51.95,2024-10-03 20:51:03.123
51.56,2024-10-03 20:51:03.125
50.78,2024-10-03 20:51:03.127
51.58,2024-10-03 20:51:03.130
52.43,2024-10-03 20:51:03.131
50.01,2024-10-03 20:51:03.133
52.83,2024-10-03 20:51:03.135
49.89,2024-10-03 20:51:03.137
49.94,2024-10-03 20:51:03.138
49.77,2024-10-03 20:51:03.139
52.2,2024-10-03 20:51:03.141
52.47,2024-10-03 20:51:03.143
52.12,2024-10-03 20:51:03.145
51.46,2024-10-03 20:51:03.147
49.52,2024-10-03 20:51:03.148
50.44,2024-10-03 20:51:03.150
51.3,2024-10-03 20:51:03.152
51.68,2024-10-03 20:51:03.153
49.63,2024-10-03 20:51:03.155
49.6,2024-10-03 20:51:03.156
51.91,2024-10-03 20:51:03.158
52.97,2024-10-03 20:51:03.160
50.8,2024-10-03 20:51:03.162
52.88,2024-10-03 20:51:03.163
49.51,2024-10-03 20:51:03.165
51.58,2024-10-03 20:51:03.167
51.46,2024-10-03 20:51:03.169
51.42,2024-10-03 20:51:03.171
49.6,2024-10-03 20:51:03.172
52.13,2024-10-03 20:51:03.175
50.08,2024-10-03 20:51:03.176
51.62,2024-10-03 20:51:03.178
50.11,2024-10-03 20:51:03.180
49.34,2024-10-03 20:51:03.181
49.27,2024-10-03 20:51:03.183
52.45,2024-10-03 20:51:03.185
51.09,2024-10-03 20:51:03.187
49.98,2024-10-03 20:51:03.189
51.82,2024-10-03 20:51:03.190
52.57,2024-10-03 20:51:03.192
52.67,2024-10-03 20:51:03.194
49.7,2024-10-03 20:51:03.195
52.3,2024-10-03 20:51:03.197
49.36,2024-10-03 20:51:03.200
51.76,2024-10-03 20:51:03.201
49.69,2024-10-03 20:51:03.203
49.64,2024-10-03 20:51:03.205
51.02,2024-10-03 20:51:03.206
49.16,2024-10-03 20:51:03.208
51.11,2024-10-03 20:51:03.210
51.14,2024-10-03 20:51:03.211
52.88,2024-10-03 20:51:03.213
52.19,2024-10-03 20:51:03.215
50.73,2024-10-03 20:51:03.216
52.8,2024-10-03 20:51:03.218
49.66,2024-10-03 20:51:03.220
52.09,2024-10-03 20:51:03.221
52.84,2024-10-03 20:51:03.223
51.47,2024-10-03 20:51:03.225
50.39,2024-10-03 20:51:03.227
49.55,2024-10-03 20:51:03.228
52.79,2024-10-03 20:51:03.230
49.75,2024-10-03 20:51:03.232
51.48,2024-10-03 20:51:03.234
52.57,2024-10-03 20:51:03.236
49.2,2024-10-03 20:51:03.238
52.16,2024-10-03 20:51:03.240
49.88,2024-10-03 20:51:03.242
50.14,2024-10-03 20:51:03.244
51.92,2024-10-03 20:51:03.247
49.29,2024-10-03 20:51:03.249
52.47,2024-10-03 20:51:03.250
50.02,2024-10-03 20:51:03.253
51.83,2024-10-03 20:51:03.254
49.44,2024-10-03 20:51:03.257
49.58,2024-10-03 20:51:03.258
52.1,2024-10-03 20:51:03.260
50.03,2024-10-03 20:51:03.261
51.51,2024-10-03 20:51:03.263
51.0,2024-10-03 20:51:03.265
51.74,2024-10-03 20:51:03.267
52.15,2024-10-03 20:51:03.268
49.63,2024-10-03 20:51:03.270
50.12,2024-10-03 20:51:03.272
52.3,2024-10-03 20:51:03.273
49.15,2024-10-03 20:51:03.275
49.54,2024-10-03 20:51:03.276
51.89,2024-10-03 20:51:03.278
49.89,2024-10-03 20:51:03.280
52.06,2024-10-03 20:51:03.281
49.74,2024-10-03 20:51:03.282
50.14,2024-10-03 20:51:03.284
50.56,2024-10-03 20:51:03.286
49.98,2024-10-03 20:51:03.287
51.74,2024-10-03 20:51:03.289
49.61,2024-10-03 20:51:03.290
52.23,2024-10-03 20:51:03.291
52.15,2024-10-03 20:51:03.294
50.69,2024-10-03 20:51:03.295
49.11,2024-10-03 20:51:03.296
49.04,2024-10-03 20:51:03.298
49.33,2024-10-03 20:51:03.300
52.55,2024-10-03 20:51:03.301
49.26,2024-10-03 20:51:03.303
49.41,2024-10-03 20:51:03.304
49.71,2024-10-03 20:51:03.305
49.12,2024-10-03 20:51:03.306
49.93,2024-10-03 20:51:03.309
52.86,2024-10-03 20:51:03.310
49.76,2024-10-03 20:51:03.312
50.41,2024-10-03 20:51:03.313
52.49,2024-10-03 20:51:03.315
50.9,2024-10-03 20:51:03.316
52.99,2024-10-03 20:51:03.318
49.33,2024-10-03 20:51:03.319
52.32,2024-10-03 20:51:03.321
49.81,2024-10-03 20:51:03.322
51.5,2024-10-03 20:51:03.323
50.97,2024-10-03 20:51:03.325
51.65,2024-10-03 20:51:03.327
52.8,2024-10-03 20:51:03.328
50.53,2024-10-03 20:51:03.330
50.5,2024-10-03 20:51:03.332
51.22,2024-10-03 20:51:03.334
52.55,2024-10-03 20:51:03.335
50.94,2024-10-03 20:51:03.336
51.89,2024-10-03 20:51:03.337
50.33,2024-10-03 20:51:03.340
52.03,2024-10-03 20:51:03.341
49.07,2024-10-03 20:51:03.343
50.43,2024-10-03 20:51:03.344
52.79,2024-10-03 20:51:03.346
52.36,2024-10-03 20:51:03.347
49.27,2024-10-03 20:51:03.348
49.25,2024-10-03 20:51:03.350
52.4,2024-10-03 20:51:03.352
51.03,2024-10-03 20:51:03.353
52.04,2024-10-03 20:51:03.355
51.82,2024-10-03 20:51:03.356
50.32,2024-10-03 20:51:03.358
50.83,2024-10-03 20:51:03.360
52.91,2024-10-03 20:51:03.361
50.84,2024-10-03 20:51:03.363
49.64,2024-10-03 20:51:03.364
52.03,2024-10-03 20:51:03.366
50.91,2024-10-03 20:51:03.368
49.91,2024-10-03 20:51:03.369
51.44,2024-10-03 20:51:03.371
52.32,2024-10-03 20:51:03.372
50.58,2024-10-03 20:51:03.374
49.84,2024-10-03 20:51:03.375
49.83,2024-10-03 20:51:03.376
51.39,2024-10-03 20:51:03.378
52.74,2024-10-03 20:51:03.379
52.89,2024-10-03 20:51:03.381
50.11,2024-10-03 20:51:03.382
49.37,2024-10-03 20:51:03.384
49.32,2024-10-03 20:51:03.386
50.65,2024-10-03 20:51:03.387
49.97,2024-10-03 20:51:03.389
50.38,2024-10-03 20:51:03.391
50.27,2024-10-03 20:51:03.392
52.44,2024-10-03 20:51:03.393
52.84,2024-10-03 20:51:03.395
52.35,2024-10-03 20:51:03.397
49.95,2024-10-03 20:51:03.398
51.2,2024-10-03 20:51:03.400
50.15,2024-10-03 20:51:03.401
50.39,2024-10-03 20:51:03.403
51.8,2024-10-03 20:51:03.404
51.3,2024-10-03 20:51:03.406
50.01,2024-10-03 20:51:03.408
49.67,2024-10-03 20:51:03.410
50.94,2024-10-03 20:51:03.411
52.62,2024-10-03 20:51:03.413
49.87,2024-10-03 20:51:03.414
51.8,2024-10-03 20:51:03.415
52.87,2024-10-03 20:51:03.417
51.74,2024-10-03 20:51:03.419
51.04,2024-10-03 20:51:03.420
49.98,2024-10-03 20:51:03.422
50.85,2024-10-03 20:51:03.423
51.54,2024-10-03 20:51:03.425
50.48,2024-10-03 20:51:03.427
52.31,2024-10-03 20:51:03.429
49.16,2024-10-03 20:51:03.431
50.69,2024-10-03 20:51:03.432
49.99,2024-10-03 20:51:03.434
50.14,2024-10-03 20:51:03.436
51.22,2024-10-03 20:51:03.437
52.78,2024-10-03 20:51:03.439
50.68,2024-10-03 20:51:03.441
50.68,2024-10-03 20:51:03.442
51.33,2024-10-03 20:51:03.444
52.79,2024-10-03 20:51:03.445
52.27,2024-10-03 20:51:03.447
51.33,2024-10-03 20:51:03.448
50.95,2024-10-03 20:51:03.450
52.36,2024-10-03 20:51:03.452
51.55,2024-10-03 20:51:03.454
51.33,2024-10-03 20:51:03.455
52.19,2024-10-03 20:51:03.458
52.66,2024-10-03 20:51:03.459
51.22,2024-10-03 20:51:03.461
51.29,2024-10-03 20:51:03.463
49.22,2024-10-03 20:51:03.465
52.7,2024-10-03 20:51:03.467
51.56,2024-10-03 20:51:03.469
49.3,2024-10-03 20:51:03.470
50.3,2024-10-03 20:51:03.472
51.18,2024-10-03 20:51:03.474
52.27,2024-10-03 20:51:03.476
49.13,2024-10-03 20:51:03.479
51.67,2024-10-03 20:51:03.481
51.32,2024-10-03 20:51:03.484
49.15,2024-10-03 20:51:03.486
49.2,2024-10-03 20:51:03.487
50.04,2024-10-03 20:51:03.489
50.04,2024-10-03 20:51:03.490
52.95,2024-10-03 20:51:03.492
49.39,2024-10-03 20:51:03.494
49.51,2024-10-03 20:51:03.496
51.49,2024-10-03 20:51:03.498
49.61,2024-10-03 20:51:03.500
51.03,2024-10-03 20:51:03.502
49.52,2024-10-03 20:51:03.504
49.27,2024-10-03 20:51:03.506
50.54,2024-10-03 20:51:03.508
50.11,2024-10-03 20:51:03.509
52.97,2024-10-03 20:51:03.511
51.14,2024-10-03 20:51:03.513
51.21,2024-10-03 20:51:03.515
49.46,2024-10-03 20:51:03.517
52.8,2024-10-03 20:51:03.519
51.57,2024-10-03 20:51:03.520
51.84,2024-10-03 20:51:03.522
52.23,2024-10-03 20:51:03.523
52.11,2024-10-03 20:51:03.525
51.61,2024-10-03 20:51:03.527
49.95,2024-10-03 20:51:03.528
49.26,2024-10-03 20:51:03.529
49.79,2024-10-03 20:51:03.532
51.6,2024-10-03 20:51:03.533
52.12,2024-10-03 20:51:03.535
52.47,2024-10-03 20:51:03.536
51.34,2024-10-03 20:51:03.537
51.62,2024-10-03 20:51:03.539
50.55,2024-10-03 20:51:03.540
51.61,2024-10-03 20:51:03.542
51.63,2024-10-03 20:51:03.543
50.6,2024-10-03 20:51:03.545
49.57,2024-10-03 20:51:03.547
52.01,2024-10-03 20:51:03.548
49.65,2024-10-03 20:51:03.550
49.04,2024-10-03 20:51:03.551
52.93,2024-10-03 20:51:03.553
51.21,2024-10-03 20:51:03.555
52.17,2024-10-03 20:51:03.556
50.53,2024-10-03 20:51:03.557
52.15,2024-10-03 20:51:03.562
51.03,2024-10-03 20:51:03.564
50.04,2024-10-03 20:51:03.567
51.05,2024-10-03 20:51:03.570
51.91,2024-10-03 20:51:03.573
51.21,2024-10-03 20:51:03.576
52.82,2024-10-03 20:51:03.579
51.28,2024-10-03 20:51:03.582
52.52,2024-10-03 20:51:03.584
49.76,2024-10-03 20:51:03.587
50.76,2024-10-03 20:51:03.590
51.86,2024-10-03 20:51:03.591
50.11,2024-10-03 20:51:03.594
49.26,2024-10-03 20:51:03.595
50.52,2024-10-03 20:51:03.598
50.35,2024-10-03 20:51:03.601
51.42,2024-10-03 20:51:03.603
49.16,2024-10-03 20:51:03.606
51.64,2024-10-03 20:51:03.609
52.64,2024-10-03 20:51:03.610
51.24,2024-10-03 20:51:03.612
52.09,2024-10-03 20:51:03.613
52.13,2024-10-03 20:51:03.616
52.75,2024-10-03 20:51:03.617
52.49,2024-10-03 20:51:03.618
51.55,2024-10-03 20:51:03.620
50.72,2024-10-03 20:51:03.622
51.94,2024-10-03 20:51:03.623
49.71,2024-10-03 20:51:03.625
51.84,2024-10-03 20:51:03.626
49.15,2024-10-03 20:51:03.628
49.56,2024-10-03 20:51:03.630
51.55,2024-10-03 20:51:03.631
49.52,2024-10-03 20:51:03.633
50.33,2024-10-03 20:51:03.635
49.72,2024-10-03 20:51:03.636
50.88,2024-10-03 20:51:03.637
50.34,2024-10-03 20:51:03.639
52.36,2024-10-03 20:51:03.641
51.34,2024-10-03 20:51:03.642
50.28,2024-10-03 20:51:03.643
52.51,2024-10-03 20:51:03.645
50.38,2024-10-03 20:51:03.647
51.68,2024-10-03 20:51:03.648
51.32,2024-10-03 20:51:03.650
52.32,2024-10-03 20:51:03.652
51.61,2024-10-03 20:51:03.653
50.91,2024-10-03 20:51:03.655
50.76,2024-10-03 20:51:03.656
51.97,2024-10-03 20:51:03.658
49.74,2024-10-03 20:51:03.660
49.9,2024-10-03 20:51:03.661
50.01,2024-10-03 20:51:03.663
50.73,2024-10-03 20:51:03.665
50.91,2024-10-03 20:51:03.667
51.33,2024-10-03 20:51:03.668
50.58,2024-10-03 20:51:03.670
49.98,2024-10-03 20:51:03.672
52.18,2024-10-03 20:51:03.674
49.34,2024-10-03 20:51:03.675
49.34,2024-10-03 20:51:03.677
49.84,2024-10-03 20:51:03.678
50.91,2024-10-03 20:51:03.680
49.2,2024-10-03 20:51:03.681
49.13,2024-10-03 20:51:03.683
51.99,2024-10-03 20:51:03.684
49.64,2024-10-03 20:51:03.686
51.18,2024-10-03 20:51:03.688
51.26,2024-10-03 20:51:03.689
51.01,2024-10-03 20:51:03.691
50.43,2024-10-03 20:51:03.692
52.95,2024-10-03 20:51:03.694
51.69,2024-10-03 20:51:03.695
52.35,2024-10-03 20:51:03.697
49.1,2024-10-03 20:51:03.699
53.0,2024-10-03 20:51:03.700
50.43,2024-10-03 20:51:03.702
52.98,2024-10-03 20:51:03.703
52.73,2024-10-03 20:51:03.705
52.45,2024-10-03 20:51:03.707
50.97,2024-10-03 20:51:03.708
50.16,2024-10-03 20:51:03.710
50.32,2024-10-03 20:51:03.711
52.84,2024-10-03 20:51:03.713
49.55,2024-10-03 20:51:03.715
52.06,2024-10-03 20:51:03.716
50.07,2024-10-03 20:51:03.718
49.47,2024-10-03 20:51:03.719
52.71,2024-10-03 20:51:03.721
52.92,2024-10-03 20:51:03.722
49.15,2024-10-03 20:51:03.724
50.62,2024-10-03 20:51:03.726
52.36,2024-10-03 20:51:03.727
49.81,2024-10-03 20:51:03.729
52.56,2024-10-03 20:51:03.731
51.12,2024-10-03 20:51:03.733
51.53,2024-10-03 20:51:03.734
52.2,2024-10-03 20:51:03.735
51.0,2024-10-03 20:51:03.737
50.91,2024-10-03 20:51:03.739
51.83,2024-10-03 20:51:03.740
51.34,2024-10-03 20:51:03.742
51.62,2024-10-03 20:51:03.743
49.7,2024-10-03 20:51:03.745
52.7,2024-10-03 20:51:03.746
51.52,2024-10-03 20:51:03.748
50.67,2024-10-03 20:51:03.750
49.82,2024-10-03 20:51:03.751
49.38,2024-10-03 20:51:03.753
51.9,2024-10-03 20:51:03.754
52.76,2024-10-03 20:51:03.756
49.03,2024-10-03 20:51:03.757
49.82,2024-10-03 20:51:03.759
49.06,2024-10-03 20:51:03.761
50.06,2024-10-03 20:51:03.762
52.0,2024-10-03 20:51:03.763
50.24,2024-10-03 20:51:03.765
52.06,2024-10-03 20:51:03.767
51.09,2024-10-03 20:51:03.768
50.1,2024-10-03 20:51:03.770
51.65,2024-10-03 20:51:03.771
49.5,2024-10-03 20:51:03.773
50.1,2024-10-03 20:51:03.775
50.03,2024-10-03 20:51:03.776
50.59,2024-10-03 20:51:03.778
49.23,2024-10-03 20:51:03.779
52.67,2024-10-03 20:51:03.781
49.19,2024-10-03 20:51:03.782
49.46,2024-10-03 20:51:03.784
51.96,2024-10-03 20:51:03.786
49.1,2024-10-03 20:51:03.787
52.4,2024-10-03 20:51:03.789
51.07,2024-10-03 20:51:03.790
51.77,2024-10-03 20:51:03.792
49.33,2024-10-03 20:51:03.794
50.14,2024-10-03 20:51:03.795
52.5,2024-10-03 20:51:03.797
49.32,2024-10-03 20:51:03.798
52.47,2024-10-03 20:51:03.800
52.82,2024-10-03 20:51:03.802
49.75,2024-10-03 20:51:03.803
50.61,2024-10-03 20:51:03.804
49.19,2024-10-03 20:51:03.806
51.93,2024-10-03 20:51:03.808
52.9,2024-10-03 20:51:03.809
52.96,2024-10-03 20:51:03.811
52.68,2024-10-03 20:51:03.812
50.26,2024-10-03 20:51:03.814
50.28,2024-10-03 20:51:03.816
50.99,2024-10-03 20:51:03.817
51.18,2024-10-03 20:51:03.819
51.07,2024-10-03 20:51:03.820
52.09,2024-10-03 20:51:03.822
49.07,2024-10-03 20:51:03.824
49.68,2024-10-03 20:51:03.825
49.47,2024-10-03 20:51:03.827
50.56,2024-10-03 20:51:03.829
52.74,2024-10-03 20:51:03.830
51.26,2024-10-03 20:51:03.832
50.76,2024-10-03 20:51:03.833
49.98,2024-10-03 20:51:03.835
52.46,2024-10-03 20:51:03.837
51.71,2024-10-03 20:51:03.838
50.88,2024-10-03 20:51:03.840
50.24,2024-10-03 20:51:03.842
51.72,2024-10-03 20:51:03.844
52.85,2024-10-03 20:51:03.845
51.01,2024-10-03 20:51:03.848
52.42,2024-10-03 20:51:03.851
50.24,2024-10-03 20:51:03.853
49.61,2024-10-03 20:51:03.855
51.26,2024-10-03 20:51:03.858
51.01,2024-10-03 20:51:03.859
51.48,2024-10-03 20:51:03.861
51.21,2024-10-03 20:51:03.863
52.32,2024-10-03 20:51:03.865
50.09,2024-10-03 20:51:03.866
52.0,2024-10-03 20:51:03.868
49.81,2024-10-03 20:51:03.869
49.76,2024-10-03 20:51:03.871
50.52,2024-10-03 20:51:03.873
51.67,2024-10-03 20:51:03.874
50.41,2024-10-03 20:51:03.876
51.27,2024-10-03 20:51:03.877
49.26,2024-10-04 06:26:23.506
51.0,2024-10-04 06:26:23.528
51.93,2024-10-04 06:26:23.531
49.88,2024-10-04 06:26:23.535
52.16,2024-10-04 06:26:23.538
52.06,2024-10-04 06:26:23.541
49.76,2024-10-04 06:26:23.544
52.14,2024-10-04 06:26:23.549
49.23,2024-10-04 06:26:23.552
52.03,2024-10-04 06:26:23.556
51.4,2024-10-04 06:26:23.560
51.71,2024-10-04 06:26:23.563
52.55,2024-10-04 06:26:23.567
52.59,2024-10-04 06:26:23.570
51.08,2024-10-04 06:26:23.574
49.49,2024-10-04 06:26:23.577
50.4,2024-10-04 06:26:23.581
52.92,2024-10-04 06:26:23.587
49.54,2024-10-04 06:26:23.592
50.1,2024-10-04 06:26:23.602
49.25,2024-10-04 06:26:23.606
49.33,2024-10-04 06:26:23.611
50.15,2024-10-04 06:26:23.615
52.45,2024-10-04 06:26:23.619
49.79,2024-10-04 06:26:23.622
51.42,2024-10-04 06:26:23.626
51.78,2024-10-04 06:26:23.631
50.76,2024-10-04 06:26:23.636
49.58,2024-10-04 06:26:23.639
50.56,2024-10-04 06:26:23.643
51.27,2024-10-04 06:26:23.646
49.15,2024-10-04 06:26:23.649
49.52,2024-10-04 06:26:23.652
51.74,2024-10-04 06:26:23.655
52.52,2024-10-04 06:26:23.657
50.3,2024-10-04 06:26:23.660
52.95,2024-10-04 06:26:23.663
49.69,2024-10-04 06:26:23.667
49.33,2024-10-04 06:26:23.671
49.79,2024-10-04 06:26:23.675
49.1,2024-10-04 06:26:23.679
52.18,2024-10-04 06:26:23.684
50.48,2024-10-04 06:26:23.688
49.53,2024-10-04 06:26:23.692
51.8,2024-10-04 06:26:23.696
52.88,2024-10-04 06:26:23.699
52.41,2024-10-04 06:26:23.703
52.63,2024-10-04 06:26:23.706
49.61,2024-10-04 06:26:23.710
51.96,2024-10-04 06:26:23.714
52.44,2024-10-04 06:26:23.717
52.11,2024-10-04 06:26:23.720
51.99,2024-10-04 06:26:23.724
52.4,2024-10-04 06:26:23.728
50.79,2024-10-04 06:26:23.730
49.52,2024-10-04 06:26:23.734
50.31,2024-10-04 06:26:23.738
51.06,2024-10-04 06:26:23.741
49.24,2024-10-04 06:26:23.744
52.57,2024-10-04 06:26:23.749
49.52,2024-10-04 06:26:23.753
51.81,2024-10-04 06:26:23.759
51.97,2024-10-04 06:26:23.763
52.59,2024-10-04 06:26:23.766
52.72,2024-10-04 06:26:23.770
52.72,2024-10-04 06:26:23.774
49.05,2024-10-04 06:26:23.777
50.25,2024-10-04 06:26:23.781
51.58,2024-10-04 06:26:23.785
52.9,2024-10-04 06:26:23.789
51.14,2024-10-04 06:26:23.793
50.58,2024-10-04 06:26:23.799
52.5,2024-10-04 06:26:23.804
52.25,2024-10-04 06:26:23.808
51.24,2024-10-04 06:26:23.812
52.04,2024-10-04 06:26:23.816
50.68,2024-10-04 06:26:23.820
51.4,2024-10-04 06:26:23.823
51.82,2024-10-04 06:26:23.827
51.91,2024-10-04 06:26:23.832
50.56,2024-10-04 06:26:23.835
51.97,2024-10-04 06:26:23.839
49.2,2024-10-04 06:26:23.843
52.18,2024-10-04 06:26:23.846
50.46,2024-10-04 06:26:23.849
51.57,2024-10-04 06:26:23.852
52.35,2024-10-04 06:26:23.856
52.8,2024-10-04 06:26:23.859
49.22,2024-10-04 06:26:23.863
50.68,2024-10-04 06:26:23.867
52.37,2024-10-04 06:26:23.872
49.33,2024-10-04 06:26:23.876
51.8,2024-10-04 06:26:23.881
52.21,2024-10-04 06:26:23.884
51.35,2024-10-04 06:26:23.889
50.0,2024-10-04 06:26:23.894
52.32,2024-10-04 06:26:23.901
51.69,2024-10-04 06:26:23.908
50.02,2024-10-04 06:26:23.912
51.44,2024-10-04 06:26:23.915
